time,seconds_elapsed,z,y,x
1761308910515572700,0.08657275390625,-0.045589324086904526,0.06451960653066635,-0.02442491613328457
1761308910525500700,0.096500732421875,-0.049974218010902405,0.08164665848016739,-0.046300385147333145
1761308910535428900,0.106428955078125,-0.03951598331332207,0.08001387864351273,-0.0483720600605011
1761308910545357800,0.11635791015625,-0.028811408206820488,0.06286178529262543,-0.03705735504627228
1761308910555285800,0.12628564453125,-0.017438644543290138,0.03626586124300957,-0.009133310988545418
1761308910565213700,0.136213623046875,-0.005389705300331116,0.005979595705866814,0.02129357121884823
1761308910575142700,0.146142578125,0.0025246767327189445,-0.0011286477092653513,0.052917808294296265
1761308910585070600,0.156070556640625,0.001642371411435306,-0.001528920722194016,0.07337674498558044
1761308910594998500,0.16599853515625,0.0014524880098178983,-0.0037952708080410957,0.08423072099685669
1761308910604927700,0.175927734375,0.0032674323301762342,-0.014220480807125568,0.08594100922346115
1761308910614855700,0.185855712890625,0.0031316110398620367,-0.015537681058049202,0.07076285034418106
1761308910624784000,0.195783935546875,0.0026019082870334387,-0.01263882964849472,0.04903145879507065
1761308910634712600,0.205712646484375,-0.00017417073831893504,0.004229366313666105,0.025792181491851807
1761308910644640800,0.215640869140625,-0.013826066628098488,0.0014045510906726122,0.0010458233300596476
1761308910654568700,0.225568603515625,-0.021936990320682526,-0.0011731224367395043,-0.03197284787893295
1761308910664497700,0.23549755859375,-0.019144399091601372,-0.017066335305571556,-0.05788647010922432
1761308910674425600,0.245425537109375,-0.006610498297959566,-0.03544667363166809,-0.06342823803424835
1761308910684354800,0.255354736328125,0.003852528752759099,-0.05529734492301941,-0.05909368023276329
1761308910694282800,0.26528271484375,0.01528974063694477,-0.08441794663667679,-0.04114450514316559
1761308910704210700,0.275210693359375,0.01949566975235939,-0.11376331746578217,-0.025310682132840157
1761308910714139600,0.2851396484375,0.01715901307761669,-0.11722142994403839,-0.014110492542386055
1761308910724067600,0.295067626953125,0.015974972397089005,-0.10701353847980499,-0.007958856411278248
1761308910733995800,0.304995849609375,0.01546471007168293,-0.0936545878648758,-0.0025124261155724525
1761308910743924700,0.3149248046875,0.011235344223678112,-0.07012848556041718,-0.0033542513847351074
1761308910753852700,0.324852783203125,0.006325273774564266,-0.03994208946824074,0.00242161238566041
1761308910763780600,0.334780517578125,0.008012119680643082,-0.003690076060593128,0.00031611722079105675
1761308910773709800,0.344709716796875,0.010134126991033554,0.02425074391067028,-0.002511360915377736
1761308910783637800,0.3546376953125,0.010664096102118492,0.033600836992263794,-0.01239461824297905
1761308910793565700,0.364565673828125,0.012108327820897102,0.04210644215345383,-0.025427861139178276
1761308910803494700,0.37449462890625,0.013805827125906944,0.033894848078489304,-0.029932599514722824
1761308910813422600,0.384422607421875,0.009468070231378078,0.007309844717383385,-0.029042037203907967
1761308910823350800,0.394350830078125,-0.0020426444243639708,-0.010492588393390179,-0.025922676548361778
1761308910833279500,0.404279541015625,-0.010724017396569252,-0.02406672015786171,-0.029448436573147774
1761308910843207700,0.414207763671875,-0.014109693467617035,-0.03798599913716316,-0.024823591113090515
1761308910853135600,0.424135498046875,-0.010069944895803928,-0.041494712233543396,-0.02305764891207218
1761308910863064800,0.43406494140625,-0.0026059031952172518,-0.0510416142642498,-0.01179247722029686
1761308910872992800,0.44399267578125,0.006549512036144733,-0.050749994814395905,0.003448793664574623
1761308910882920700,0.453920654296875,0.017973674461245537,-0.0461437925696373,0.013510216027498245
1761308910892849700,0.463849609375,0.018098842352628708,-0.029649771749973297,0.02827318385243416
1761308910902777600,0.473777587890625,0.014719291590154171,-0.021395036950707436,0.02834162674844265
1761308910912705500,0.48370556640625,0.005074386950582266,-0.012783439829945564,0.02233060635626316
1761308910922634500,0.493634521484375,-0.00872265174984932,-0.0026144252624362707,0.008914931677281857
1761308910932562700,0.503562744140625,-0.015577361918985844,0.005452822428196669,-0.003320695599541068
1761308910942490600,0.51349072265625,-0.02425633743405342,0.013093431480228901,-0.015379222109913826
1761308910952419800,0.523419921875,-0.028022313490509987,0.020709006115794182,-0.023456323891878128
1761308910962347800,0.53334765625,-0.022847792133688927,0.03810717165470123,-0.023849673569202423
1761308910972275700,0.543275634765625,-0.01194028276950121,0.048703890293836594,-0.018017349764704704
1761308910982204700,0.55320458984375,-0.008980711922049522,0.04752810299396515,-0.01432461105287075
1761308910992132600,0.563132568359375,-0.003379551460966468,0.046238068491220474,-0.008323709480464458
1761308911002060500,0.573060546875,0.0018285263795405626,0.04622608423233032,-0.004978246986865997
1761308911011989500,0.582989501953125,0.006327670533210039,0.026969831436872482,-0.004036819562315941
1761308911021917700,0.592917724609375,0.008271245285868645,0.00011238539445912465,0.00039974047103896737
1761308911031846000,0.602845947265625,0.009616408497095108,-0.019949739798903465,0.0015036207623779774
1761308911041774800,0.61277490234375,0.0078544607385993,-0.03150679171085358,0.006192381959408522
1761308911051702800,0.622702880859375,0.0046852994710206985,-0.03057015873491764,0.006600112188607454
1761308911061630700,0.632630615234375,-0.00004021373388241045,-0.023183882236480713,0.0028458540327847004
1761308911071559700,0.6425595703125,-0.010278736241161823,-0.002758235903456807,-0.0035601137205958366
1761308911081487600,0.652487548828125,-0.017302824184298515,0.008363391272723675,-0.012973056174814701
1761308911091415600,0.66241552734375,-0.020175309851765633,0.0275056604295969,-0.011413242667913437
1761308911101344500,0.672344482421875,-0.036062128841876984,0.0314846895635128,-0.008609467186033726
1761308911111272400,0.6822724609375,-0.04920882359147072,0.021220067515969276,-0.006449377164244652
