time,seconds_elapsed,z,y,x
1761384915680747000,0.1057470703125,0.0072749594390392296,0.012880652225296944,-0.0012065262455493212
1761384915690816000,0.11581591796875,0.011163783571124077,0.023932134528364984,-0.002317574493680149
1761384915700884000,0.125884033203125,0.002637362766265869,0.02565135953640565,-0.009299030878860503
1761384915710953000,0.135952880859375,-0.000353051221370697,0.01384478454971686,0.0015504077797755598
1761384915721022000,0.14602197265625,0.00592646743953228,-0.005784446886647492,-0.005459598846454173
1761384915731091000,0.156091064453125,-0.0027530981004238128,-0.01232482670713216,0.012974888113699852
1761384915741159000,0.166158935546875,-0.005444236880540848,-0.01253295303247869,0.013646357634477316
1761384915751228000,0.176227783203125,-0.00798339996933937,0.007512476255651563,-0.002038976748008281
1761384915761297000,0.186296875,0.0027969372421503065,0.012166001149918884,0.0017757592345587908
1761384915771366000,0.196365966796875,0.005491583153605461,0.02037714546052739,-0.006571377746947109
1761384915781435100,0.20643505859375,-0.005732406172156333,0.014206092142779379,-0.0017523052937351165
1761384915791502800,0.2165029296875,-0.0028881226569414135,0.0050371721833013,0.0012424560754559933
1761384915801572000,0.226572021484375,-0.001544306832551956,-0.006120382576435804,0.003395231928862631
1761384915811641000,0.23664111328125,-0.005135609322786331,-0.018225392520427704,0.01553116673408076
1761384915821709800,0.246709716796875,0.004588496834039688,-0.0008487440501339733,0.011241616313997655
1761384915831779000,0.256779052734375,0.005039163210988044,0.0013622465302236377,-0.0029066994932480154
1761384915841847000,0.266846923828125,-0.0030330840855836865,0.01723420779230073,-0.00030322073027491567
1761384915851916000,0.276916015625,0.0008756137907505035,0.011408351183030754,-0.005599902366288006
1761384915861985000,0.286985107421875,0.0011859949141740799,0.005073650002479553,-0.010333488493133336
1761384915872053800,0.2970537109375,-0.002103109759092331,-0.0058054714083671565,-0.01093691601268947
1761384915882123000,0.307123046875,0.003582534661889076,-0.012309483007527888,-0.0006073547760024667
1761384915892191000,0.31719091796875,0.008050619986653327,-0.00015290727308019995,0.00007246244801208377
1761384915902260000,0.327260009765625,-0.0016805004328489302,0.004513805896323174,0.00729912576591596
1761384915912329000,0.337328857421875,0.0038590135157108305,0.008482983521930873,0.003514931052085012
1761384915922398000,0.34739794921875,-0.005257189875841141,0.014909929563198237,-0.004688614473957568
1761384915932467000,0.357467041015625,-0.008539280286431312,0.002513937315996736,-0.006418817533738911
1761384915942535000,0.367534912109375,-0.0020978490620851514,-0.0038593971082009374,-0.004923117349576205
1761384915952604200,0.377604248046875,0.00014729951620101928,0.0036305385220795866,0.000016731939092278478
1761384915962673000,0.3876728515625,-0.004047814086079597,0.002041004308313131,-0.003506364153139293
1761384915972742100,0.3977421875,0.003732756787538528,-0.005551094788499176,0.006671714582573622
1761384915982811000,0.407810791015625,-0.007787000614404678,-0.006456738391332328,0.010621876980457454
1761384915992878800,0.41787890625,-0.009879004457592964,0.002085592368710786,0.005212802744843066
