time,seconds_elapsed,z,y,x
1761384759064826400,0.047826416015625,-0.974456787109375,-0.36297607421875,0.00213623046875
1761384759074896400,0.057896484375,-0.96026611328125,-0.3634033203125,-0.0043487548828125
1761384759084965000,0.067965087890625,-0.9495391845703125,-0.364349365234375,-0.010040283203125
1761384759095034400,0.078034423828125,-0.9470367431640625,-0.36578369140625,-0.014251708984375
1761384759105103400,0.088103271484375,-0.940643310546875,-0.3654022216796875,-0.024383544921875
1761384759115172400,0.09817236328125,-0.931610107421875,-0.369476318359375,-0.034332275390625
1761384759125242000,0.1082421875,-0.9286346435546875,-0.3729248046875,-0.0381927490234375
1761384759135311400,0.118311279296875,-0.928192138671875,-0.372314453125,-0.0375518798828125
1761384759145380400,0.12838037109375,-0.9263916015625,-0.3715057373046875,-0.0347137451171875
1761384759155449300,0.138449462890625,-0.9284515380859375,-0.3761138916015625,-0.02752685546875
1761384759165518300,0.148518310546875,-0.93731689453125,-0.377349853515625,-0.0242462158203125
1761384759175588400,0.15858837890625,-0.9395904541015625,-0.3675689697265625,-0.0239715576171875
1761384759185657300,0.1686572265625,-0.9329376220703125,-0.36151123046875,-0.0207977294921875
1761384759195726300,0.178726318359375,-0.9298553466796875,-0.36016845703125,-0.017852783203125
1761384759205795300,0.18879541015625,-0.922821044921875,-0.36334228515625,-0.0114288330078125
1761384759215864000,0.198864013671875,-0.917633056640625,-0.3660736083984375,-0.0059814453125
1761384759225934300,0.208934326171875,-0.9134521484375,-0.3672943115234375,-0.0034332275390625
1761384759236003000,0.219003173828125,-0.919342041015625,-0.367401123046875,0.0019073486328125
1761384759246072300,0.229072265625,-0.927490234375,-0.362548828125,0.003204345703125
1761384759256141300,0.239141357421875,-0.9305419921875,-0.3564300537109375,0.0041961669921875
1761384759266210300,0.249210205078125,-0.933135986328125,-0.3550262451171875,0.0032958984375
1761384759276280000,0.259280029296875,-0.9314727783203125,-0.3538360595703125,0.0009002685546875
1761384759286349300,0.269349365234375,-0.927093505859375,-0.3558197021484375,0.0010833740234375
1761384759296418300,0.279418212890625,-0.921905517578125,-0.3579864501953125,0.0043792724609375
1761384759306487300,0.2894873046875,-0.9155426025390625,-0.3593902587890625,0.005157470703125
1761384759316556300,0.299556396484375,-0.9152984619140625,-0.3620758056640625,0.0047149658203125
1761384759326625300,0.309625244140625,-0.920501708984375,-0.364105224609375,0.0058441162109375
1761384759336695300,0.3196953125,-0.9156646728515625,-0.3648834228515625,0.004608154296875
1761384759346764300,0.329764404296875,-0.90753173828125,-0.3628387451171875,0.0059814453125
1761384759356833300,0.339833251953125,-0.9024505615234375,-0.362457275390625,0.006744384765625
1761384759366902300,0.34990234375,-0.90374755859375,-0.3649749755859375,0.0071258544921875
1761384759376971300,0.35997119140625,-0.9064788818359375,-0.366973876953125,0.0083160400390625
1761384759387041300,0.370041259765625,-0.904144287109375,-0.3665618896484375,0.0056304931640625
1761384759397110300,0.3801103515625,-0.9063720703125,-0.3635406494140625,0.0055999755859375
1761384759407179300,0.39017919921875,-0.9083099365234375,-0.3581390380859375,0.014678955078125
1761384759417248300,0.400248291015625,-0.9159088134765625,-0.36224365234375,0.0076904296875
1761384759427317500,0.4103173828125,-0.9207305908203125,-0.3673095703125,0.007659912109375
1761384759437387300,0.42038720703125,-0.898834228515625,-0.3671722412109375,0.011260986328125
1761384759447456300,0.430456298828125,-0.9067535400390625,-0.37396240234375,0.0104217529296875
1761384759457525200,0.440525146484375,-0.9243621826171875,-0.3820648193359375,0.014739990234375
1761384759467594500,0.450594482421875,-0.9211578369140625,-0.3927764892578125,0.01837158203125
1761384759477663200,0.460663330078125,-0.92181396484375,-0.40289306640625,0.01507568359375
1761384759487731700,0.470731689453125,-0.9246063232421875,-0.398345947265625,0.028076171875
1761384759497800700,0.48080078125,-0.910919189453125,-0.399566650390625,0.0493316650390625
1761384759507869700,0.49086962890625,-0.903564453125,-0.4117431640625,0.0752105712890625
1761384759517938700,0.500938720703125,-0.9076690673828125,-0.432464599609375,0.102447509765625
1761384759528007700,0.511007568359375,-0.9056854248046875,-0.449676513671875,0.1178741455078125
1761384759538077700,0.52107763671875,-0.88995361328125,-0.46197509765625,0.1177215576171875
1761384759548146700,0.531146728515625,-0.8686676025390625,-0.4674835205078125,0.1043701171875
1761384759558215700,0.541215576171875,-0.8642730712890625,-0.469512939453125,0.0997467041015625
1761384759568284700,0.55128466796875,-0.8831634521484375,-0.4729461669921875,0.1049041748046875
1761384759578353700,0.561353759765625,-0.880889892578125,-0.476165771484375,0.10345458984375
1761384759588423700,0.571423583984375,-0.87957763671875,-0.4792327880859375,0.1043701171875
1761384759598492700,0.58149267578125,-0.8861541748046875,-0.4842376708984375,0.1075286865234375
1761384759608561700,0.591561767578125,-0.8849029541015625,-0.4810943603515625,0.1112213134765625
1761384759618630700,0.601630615234375,-0.881927490234375,-0.48004150390625,0.1232147216796875
1761384759628700000,0.611699951171875,-0.8730316162109375,-0.4828643798828125,0.1244964599609375
1761384759638769700,0.621769775390625,-0.858367919921875,-0.4842376708984375,0.13006591796875
1761384759648838700,0.631838623046875,-0.8631439208984375,-0.4929351806640625,0.1385498046875
1761384759658907600,0.64190771484375,-0.858795166015625,-0.5052490234375,0.1475372314453125
1761384759668977000,0.651976806640625,-0.8390655517578125,-0.5178680419921875,0.1494140625
1761384759679045600,0.662045654296875,-0.8234405517578125,-0.5268096923828125,0.1556854248046875
1761384759689115600,0.67211572265625,-0.8148040771484375,-0.5326080322265625,0.16070556640625
