time,seconds_elapsed,z,y,x
1761838640585010000,5.611010009765625,-1.491363525390625,-0.23529052734375,-0.0543670654296875
1761838640595080000,5.621079833984375,-1.60858154296875,-0.184783935546875,-0.04290771484375
1761838640605150000,5.63114990234375,-1.7218017578125,-0.118316650390625,-0.04888916015625
1761838640615219000,5.641218994140625,-1.805938720703125,-0.1163177490234375,-0.0682830810546875
1761838640625289000,5.6512890625,-1.6899261474609375,-0.1585845947265625,-0.181304931640625
1761838640635358000,5.66135791015625,-1.4592437744140625,-0.239501953125,-0.2147979736328125
1761838640645428000,5.671427978515625,-1.5584564208984375,-0.38763427734375,-0.0262298583984375
1761838640655497000,5.6814970703125,-1.7386932373046875,-0.456268310546875,0.1620635986328125
1761838640665567000,5.69156689453125,-1.7736053466796875,-0.4772491455078125,0.2913818359375
1761838640675637000,5.701636962890625,-1.8077392578125,-0.45123291015625,0.332855224609375
1761838640685706000,5.7117060546875,-1.8301849365234375,-0.36114501953125,0.303955078125
1761838640695776000,5.72177587890625,-1.753265380859375,-0.229217529296875,0.2645416259765625
1761838640705845000,5.731844970703125,-1.5771636962890625,-0.1273651123046875,0.236358642578125
1761838640715915000,5.7419150390625,-1.3893585205078125,-0.0979461669921875,0.2361907958984375
1761838640725983700,5.751983642578125,-1.29931640625,-0.107330322265625,0.2699127197265625
1761838640736054000,5.762053955078125,-1.282562255859375,-0.08282470703125,0.2993927001953125
1761838640746123800,5.772123779296875,-1.120941162109375,-0.04364013671875,0.27081298828125
1761838640756193000,5.782193115234375,-0.9537811279296875,-0.0142364501953125,0.2395172119140625
1761838640766263000,5.792262939453125,-0.83575439453125,-0.0009765625,0.230072021484375
1761838640776331800,5.802331787109375,-0.7148895263671875,-0.013397216796875,0.23199462890625
1761838640786402000,5.812402099609375,-0.6104736328125,-0.036285400390625,0.230743408203125
1761838640796471800,5.822471923828125,-0.516998291015625,-0.0631256103515625,0.224884033203125
1761838640806541000,5.832541015625,-0.4372100830078125,-0.0823822021484375,0.2153167724609375
1761838640816610800,5.84261083984375,-0.38323974609375,-0.0963287353515625,0.195953369140625
1761838640826680000,5.85268017578125,-0.348114013671875,-0.1112823486328125,0.1727142333984375
1761838640836749800,5.862749755859375,-0.3214569091796875,-0.1311492919921875,0.1522216796875
1761838640846818800,5.87281884765625,-0.3174896240234375,-0.15106201171875,0.13031005859375
1761838640856889000,5.88288916015625,-0.342498779296875,-0.1639251708984375,0.1000823974609375
1761838640866958800,5.892958740234375,-0.3776092529296875,-0.1641387939453125,0.0838165283203125
1761838640877028000,5.903028076171875,-0.399688720703125,-0.1580810546875,0.0699310302734375
1761838640887097900,5.913097900390625,-0.4023590087890625,-0.1528167724609375,0.05426025390625
1761838640897166800,5.923166748046875,-0.39306640625,-0.150299072265625,0.0459136962890625
1761838640907236900,5.93323681640625,-0.375732421875,-0.1549224853515625,0.0540618896484375
1761838640917307000,5.943306884765625,-0.363922119140625,-0.174835205078125,0.0794830322265625
1761838640927376000,5.9533759765625,-0.3762969970703125,-0.201171875,0.1210479736328125
1761838640937446000,5.96344580078125,-0.4109039306640625,-0.2340240478515625,0.18402099609375
1761838640947515100,5.97351513671875,-0.4456329345703125,-0.3021697998046875,0.275390625
1761838640957585000,5.9835849609375,-0.458709716796875,-0.402557373046875,0.3851318359375
1761838640967654000,5.99365380859375,-0.5064849853515625,-0.4751129150390625,0.4634857177734375
1761838640977724000,6.003723876953125,-0.659088134765625,-0.485748291015625,0.452239990234375
1761838640987794000,6.0137939453125,-0.9721221923828125,-0.4613189697265625,0.4397735595703125
1761838640997862700,6.023862548828125,-1.3043212890625,-0.520172119140625,0.5069732666015625
1761838641007932700,6.0339326171875,-1.4769439697265625,-0.6082611083984375,0.5220794677734375
1761838641018001700,6.044001708984375,-1.564910888671875,-0.58966064453125,0.4315338134765625
1761838641028071700,6.05407177734375,-1.5875396728515625,-0.51898193359375,0.3064117431640625
1761838641038140400,6.064140380859375,-1.5501556396484375,-0.4606781005859375,0.180908203125
1761838641048210700,6.074210693359375,-1.540496826171875,-0.42352294921875,0.1188507080078125
1761838641058280700,6.08428076171875,-1.6060028076171875,-0.4248504638671875,0.1384124755859375
1761838641068349700,6.094349609375,-1.6445770263671875,-0.43267822265625,0.2014312744140625
1761838641078419700,6.104419677734375,-1.613494873046875,-0.44390869140625,0.2348785400390625
1761838641088488700,6.11448876953125,-1.589813232421875,-0.429443359375,0.2298431396484375
1761838641098558700,6.124558837890625,-1.58404541015625,-0.3859710693359375,0.214019775390625
1761838641108627500,6.13462744140625,-1.536773681640625,-0.3488311767578125,0.182342529296875
1761838641118697700,6.14469775390625,-1.44989013671875,-0.3408203125,0.1340179443359375
1761838641128767700,6.154767822265625,-1.350311279296875,-0.3491668701171875,0.0955963134765625
1761838641138836700,6.164836669921875,-1.2170867919921875,-0.3533782958984375,0.06658935546875
1761838641148906800,6.17490673828125,-1.1126708984375,-0.3400421142578125,0.039581298828125
1761838641158975500,6.1849755859375,-1.00543212890625,-0.3234405517578125,0.016387939453125
1761838641169045800,6.195045654296875,-0.895751953125,-0.303253173828125,-0.0102996826171875
1761838641179115500,6.205115478515625,-0.7923431396484375,-0.267608642578125,-0.0380859375
1761838641189184800,6.215184814453125,-0.6991424560546875,-0.2277984619140625,-0.061126708984375
1761838641199254500,6.225254638671875,-0.6180267333984375,-0.1891021728515625,-0.0750579833984375
1761838641209323500,6.235323486328125,-0.5659637451171875,-0.143646240234375,-0.0856475830078125
1761838641219393800,6.245393798828125,-0.5286865234375,-0.0977783203125,-0.101531982421875
1761838641229462500,6.255462646484375,-0.486236572265625,-0.057342529296875,-0.1230926513671875
1761838641239532800,6.26553271484375,-0.4567108154296875,-0.0172882080078125,-0.1359405517578125
1761838641249602600,6.2756025390625,-0.442657470703125,0.0207977294921875,-0.1249542236328125
1761838641259671800,6.285671875,-0.428985595703125,0.0498809814453125,-0.1026153564453125
1761838641269741600,6.295741455078125,-0.43035888671875,0.07958984375,-0.0786895751953125
1761838641279810600,6.305810546875,-0.4360198974609375,0.0972442626953125,-0.0439910888671875
1761838641289880600,6.315880615234375,-0.466796875,0.1007232666015625,-0.0154266357421875
1761838641299949600,6.325949462890625,-0.522796630859375,0.107666015625,0.0034637451171875
1761838641310019800,6.336019775390625,-0.57611083984375,0.1053009033203125,0.0051727294921875
1761838641320089600,6.346089599609375,-0.631195068359375,0.101959228515625,-0.014862060546875
1761838641330158600,6.35615869140625,-0.6867523193359375,0.0991363525390625,-0.0472412109375
1761838641340228600,6.366228515625,-0.71173095703125,0.095428466796875,-0.09796142578125
1761838641350297600,6.376297607421875,-0.726837158203125,0.1024627685546875,-0.1484527587890625
1761838641360367600,6.38636767578125,-0.7954559326171875,0.0754852294921875,-0.15570068359375
1761838641370436600,6.3964365234375,-0.892913818359375,0.0206298828125,-0.122283935546875
1761838641380506600,6.406506591796875,-1.0236053466796875,-0.0157928466796875,-0.0827789306640625
1761838641390576600,6.41657666015625,-1.117218017578125,-0.048614501953125,-0.05877685546875
1761838641400645600,6.426645751953125,-1.16998291015625,-0.098968505859375,-0.0469512939453125
1761838641410715600,6.436715576171875,-1.253387451171875,-0.1575164794921875,-0.0086517333984375
1761838641420784600,6.44678466796875,-1.3809051513671875,-0.22552490234375,0.0560150146484375
1761838641430854700,6.456854736328125,-1.5149383544921875,-0.2658538818359375,0.115142822265625
1761838641440923600,6.466923583984375,-1.6133270263671875,-0.30322265625,0.159637451171875
1761838641450993700,6.47699365234375,-1.702056884765625,-0.3682861328125,0.19024658203125
1761838641461063700,6.487063720703125,-1.7975616455078125,-0.45989990234375,0.2247467041015625
1761838641471132400,6.49713232421875,-1.910369873046875,-0.5712127685546875,0.225921630859375
1761838641481202700,6.50720263671875,-2.007232666015625,-0.6520843505859375,0.1852264404296875
1761838641491271700,6.517271728515625,-2.0527801513671875,-0.6165313720703125,0.1329498291015625
1761838641501341700,6.527341796875,-2.0591888427734375,-0.479522705078125,0.0915374755859375
1761838641511411700,6.53741162109375,-1.983917236328125,-0.3580474853515625,0.07098388671875
1761838641521480400,6.54748046875,-1.8431243896484375,-0.3064422607421875,0.0814208984375
1761838641531550700,6.55755078125,-1.679718017578125,-0.3040618896484375,0.1157684326171875
1761838641541619500,6.567619384765625,-1.4929656982421875,-0.3079376220703125,0.1543731689453125
1761838641551689700,6.577689697265625,-1.2992095947265625,-0.286865234375,0.1859130859375
1761838641561758500,6.587758544921875,-1.1299591064453125,-0.2508544921875,0.22015380859375
1761838641571828500,6.597828369140625,-1.0185546875,-0.219573974609375,0.2610931396484375
1761838641581898800,6.607898681640625,-0.9040985107421875,-0.1973724365234375,0.289337158203125
1761838641591967500,6.617967529296875,-0.7772216796875,-0.1893768310546875,0.30609130859375
1761838641602037800,6.628037841796875,-0.66375732421875,-0.2001190185546875,0.3225860595703125
1761838641612106500,6.6381064453125,-0.5700225830078125,-0.2191314697265625,0.3424224853515625
1761838641622176800,6.6481767578125,-0.4842529296875,-0.2358245849609375,0.3702239990234375
1761838641632245500,6.65824560546875,-0.4140472412109375,-0.25421142578125,0.402252197265625
1761838641642315500,6.6683154296875,-0.3633575439453125,-0.26519775390625,0.4322052001953125
1761838641652385800,6.6783857421875,-0.3475799560546875,-0.2645416259765625,0.449066162109375
1761838641662454500,6.68845458984375,-0.3605194091796875,-0.2549896240234375,0.4502716064453125
1761838641672524800,6.69852490234375,-0.3899383544921875,-0.238250732421875,0.4410552978515625
1761838641682593500,6.708593505859375,-0.4022674560546875,-0.2180023193359375,0.4200439453125
1761838641692663600,6.71866357421875,-0.4167633056640625,-0.196807861328125,0.3977508544921875
1761838641702732500,6.728732666015625,-0.4473876953125,-0.1866607666015625,0.3859710693359375
1761838641712802600,6.738802490234375,-0.466278076171875,-0.1863250732421875,0.380645751953125
1761838641722872800,6.748872802734375,-0.471282958984375,-0.1918487548828125,0.3814697265625
1761838641732941600,6.758941650390625,-0.4957122802734375,-0.19091796875,0.3904266357421875
